instrument_id,listing_id,quote,quote_date
72071979972159,706,3285.08,2025-04-28T22:00:00Z
72072038813729,9541,0.0,2020-11-30T23:00:00Z
72077738274306,3233,145.92,2025-04-29T10:45:00Z
72077756082087,430,361.57,2025-04-29T08:23:00Z
72077789484719,205,462.2,2025-04-30T15:37:00Z
72077823244153,205,45.41,2025-04-30T15:37:00Z
72077834952291,2021,50.13,2025-04-30T06:20:00Z
72077848559396,2021,502.054,2025-04-30T06:20:00Z
72077858798823,430,210.85,2025-04-29T08:23:00Z
72077954943164,9541,0.009541,2020-12-01T23:00:00Z
72078974208297,706,46.26,2025-04-29T22:00:00Z
72080907754850,67,490.37,2025-04-30T14:30:00Z
72081101157128,9541,0.015576,2020-12-01T23:00:00Z
72086806931758,2779,5.95,2025-04-30T13:55:00Z
72086806931758,67,6.84,2025-04-30T14:30:00Z
72096510159689,2021,82.08,2025-04-29T13:45:00Z
72097493167157,9760,33.4138,2025-04-29T09:06:00Z
72104854377379,2779,9.7,2025-04-30T19:14:00Z
72104854377379,67,10.97,2025-04-30T14:30:00Z
72105801147715,4,90.3,2025-04-30T15:00:00Z
72105859981550,4,95.25,2025-04-30T15:00:00Z
72106869589660,880,122.95,2025-04-30T15:15:00Z
72129903626531,2779,39.282,2025-04-30T13:43:00Z
72129914633833,365,1e-06,2025-04-10T15:20:00Z
72130212581783,3230,96.05,2025-04-29T07:45:00Z
72130239401526,2021,102.866,2025-04-30T07:15:00Z
72131687954760,880,0.001,2025-04-30T15:15:00Z
72131942334562,9541,0.0005,2020-12-07T23:00:00Z
72135798479368,361,1.386,2025-04-30T14:35:00Z
72141005406055,3233,129.21,2025-04-29T13:45:00Z
72149099804863,38,7.8436,2025-04-30T15:55:00Z
72149438755943,361,81.19,2025-04-30T14:35:00Z
72155655994976,361,26.7875,2025-04-30T14:35:00Z
72156393906369,65,292.84,2025-04-30T14:15:00Z
72156856966790,4,96.6,2025-04-30T14:20:00Z
72158651340108,18,0.0175,2025-04-30T17:31:00Z
72158651340108,895,0.025,2025-04-30T14:04:00Z
72158707263344,402,871.93,2025-04-30T16:58:00Z
72165419098384,9541,6.9e-05,2020-12-13T23:00:00Z
72165423299677,880,99.2,2025-04-30T15:15:00Z
72165545982633,4,100.55,2025-04-30T12:04:00Z
72165621920407,4,18.2,2025-04-30T15:36:00Z
72165955183206,365,0.0007,2024-10-18T15:20:00Z
72190419833587,9760,175.58,2025-04-30T14:03:00Z
72192215702350,186,89.79,2025-04-30T18:45:00Z
72192942807678,186,92.48,2025-04-30T18:45:00Z
72199778080527,4,97.2,2025-04-30T15:00:00Z
72200011756359,67,11.77,2025-04-30T14:30:00Z
72200789746153,4,98.16,2025-04-30T14:36:00Z
72201413996828,365,0.0177,2025-04-30T11:02:00Z
72207474068643,9541,0.027022,2020-12-16T23:00:00Z
72208163789744,361,51.27,2025-04-30T14:35:00Z
72210727657170,67,8.42,2025-04-30T14:30:00Z
72216722669472,9541,0.0,2020-12-17T23:00:00Z
72225912287811,9760,81.93,2025-04-30T15:36:00Z
72227213047347,2021,174.52,2025-03-31T09:15:00Z
72227225550783,706,157.97,2025-03-30T22:00:00Z
72227700451929,63,0.07,2025-04-30T09:16:00Z
72227892419700,63,0.225,2025-04-30T15:00:00Z
72228582554236,67,9.16,2025-04-30T14:30:00Z
72237139042614,1523,0.02,2023-04-06T15:50:00Z
72251343421244,186,97.065,2025-04-30T18:45:00Z
72252286398529,9541,0.014422,2020-12-21T23:00:00Z
72253324487074,6920,8.411,2025-04-30T15:45:00Z
72253324487074,719,9.521,2025-04-30T14:35:00Z
72253414535463,361,9.4675,2025-04-30T14:35:00Z
72253702215634,44,1.7,2025-04-30T15:36:00Z
72253711923791,9541,0.0,2020-12-21T23:00:00Z
72253875931876,4,100.45,2025-04-30T15:00:00Z
72260651950181,880,0.001,2025-04-30T15:15:00Z
72261453157682,4,26.9,2025-04-30T13:38:00Z
72268292265872,2779,0.1275,2025-04-30T12:02:00Z
72268292265872,63,0.215,2025-04-30T15:00:00Z
72268478753033,9541,0.000162,2020-12-21T23:00:00Z
72271232946279,67,3.98,2025-04-30T14:30:00Z
72272148685020,365,0.02235,2025-04-30T13:55:00Z
72272148685020,895,0.03,2025-04-30T14:04:00Z
72273156044023,2779,3.22,2025-04-30T17:44:00Z
72280603205832,186,98.69,2025-04-30T18:45:00Z
72311579342199,18,0.039,2024-07-15T06:21:00Z
72311650815895,880,117.65,2025-04-30T13:14:00Z
72311908526599,2779,0.0088,2025-04-30T19:58:00Z
72311908526599,895,0.015,2025-04-30T14:04:00Z
72312405559782,2021,105.5242,2025-04-29T15:00:00Z
72313157448037,186,88.995,2025-04-30T18:45:00Z
72313164751745,186,92.91,2025-04-30T18:45:00Z
72314460608619,13,0.885,2025-04-30T06:00:00Z
72314460608619,63,1.32,2025-04-30T15:00:00Z
72320288592558,38,1.77,2025-04-30T15:55:00Z
72320539610940,13,0.1676,2025-04-30T09:01:00Z
72320539610940,48,1.92,2025-04-30T14:45:00Z
72321956271155,65,3.91,2025-04-30T14:15:00Z
72322377502405,111,0.024,2024-07-17T04:52:00Z
72322454244403,2021,2272.589,2025-04-29T09:15:00Z
72322805012354,9541,0.012739,2020-12-28T23:00:00Z
72323122042364,1058,2.455,2025-04-30T15:35:00Z
72330159500805,4,196.8,2025-04-30T15:30:00Z
72331359313224,3233,110.93,2025-04-30T20:45:00Z
72336976307420,365,0.0004,2025-04-29T15:20:00Z
72338842467476,9541,0.000679,2020-12-31T23:00:00Z
72339644358228,4,88.6,2025-04-29T15:31:00Z
72345423034692,3233,114.25,2025-04-25T13:45:00Z
72345801134071,186,99.55,2020-12-04T07:39:27Z
72348131884347,67,1.56,2025-04-30T14:30:00Z
72372022219147,9541,0.0,2021-01-05T23:00:00Z
72372373520547,880,63.5,2025-04-30T15:15:00Z
72372695384035,9541,0.0,2021-01-05T23:00:00Z
72372706191196,361,16.422,2025-04-30T14:35:00Z
72372706191196,4,13.444,2025-04-30T15:36:00Z
72372706191196,6920,14.518,2025-04-30T15:45:00Z
72374206556796,18,0.409,2022-06-16T06:51:00Z
72374411959937,203,68.69,2025-04-30T15:17:00Z
72375133997822,104,37.1,2025-04-30T14:08:00Z
72375133997822,2779,4.2,2025-04-30T19:57:00Z
72383129758925,361,3.445,2025-04-30T14:35:00Z
72389133478044,1288,250.0,2025-04-30T06:26:00Z
72390583670251,67,6.82,2025-04-30T14:30:00Z
72391993821351,9541,2e-05,2021-01-14T23:00:00Z
72397701530856,4,97.43,2025-04-30T14:18:00Z
72397831428906,67,121.92,2025-04-30T14:30:00Z
72400105620662,4,99.0,2025-04-30T13:27:00Z
72400397890672,2020,35.69,2025-04-30T14:15:00Z
72409027294253,4,101.25,2025-04-30T14:18:00Z
72409345959578,9541,0.002951,2021-01-07T23:00:00Z
72434362618324,361,0.6735,2025-04-30T14:35:00Z
72434400940972,666,122.59,2025-03-31T13:00:00Z
72435205226954,67,6.89,2025-04-30T14:30:00Z
72435213231819,18,0.0105,2025-04-30T17:31:00Z
72435213231819,895,0.015,2025-04-30T14:00:00Z
72435309812086,361,28.3575,2025-04-30T14:35:00Z
72435309812086,6920,25.025,2025-04-30T15:45:00Z
72443316438960,361,60.27,2025-04-30T14:35:00Z
72452108532383,21,4375.0,2025-04-30T17:05:00Z
72458429826200,9541,1.7e-05,2021-01-14T23:00:00Z
72466293194985,4,99.62,2025-04-30T14:08:00Z
72466430368118,205,1620.0,2025-04-30T15:30:00Z
72468113780231,2779,1.015,2025-04-30T19:48:00Z
72468113780231,63,1.58,2025-04-30T15:00:00Z
72469219135589,4,98.35,2025-04-30T15:00:00Z
72493614437950,9541,0.00024,2021-01-19T23:00:00Z
72493722728825,67,44.59,2025-04-30T14:30:00Z
72495532966848,234,1969.8,2025-04-30T13:02:00Z
72498156685588,2779,0.95,2025-04-30T14:12:00Z
72498156685588,67,1.1,2025-04-30T14:30:00Z
72500982690507,349,72.32,2025-04-30T11:44:00Z
72500982690507,6920,63.46,2025-04-30T15:45:00Z
72500990395212,361,158.17,2025-04-30T14:35:00Z
72500990395212,6920,139.66,2025-04-30T15:45:00Z
72502601639812,44,10.15,2025-04-30T15:38:00Z
72503868337708,254,100.0,2025-04-29T22:00:00Z
72504182731825,880,117.21,2025-04-30T15:15:00Z
72504465407064,9541,1e-06,2021-01-20T23:00:00Z
72504551864648,63,0.08,2025-04-30T08:23:00Z
72511129341404,205,368.8,2025-04-30T15:30:00Z
72512154688243,13,0.6252,2025-04-30T06:10:00Z
72512154688243,67,0.7472,2025-04-30T14:30:00Z
72514242264979,104,2.59,2025-04-30T14:08:00Z
72514242264979,2779,0.3,2025-04-30T18:50:00Z
72519427977319,250,100.0,2025-04-29T22:00:00Z
72519540271103,250,100.0,2024-01-03T09:28:54Z
72553393400042,880,72.58,2025-04-30T15:15:00Z
72553474573721,13,0.0838,2025-04-30T13:29:00Z
72553474573721,361,0.0764,2025-04-30T14:40:00Z
72553590476474,2779,0.0318,2025-04-30T19:56:00Z
72553590476474,361,0.025,2025-04-30T14:35:00Z
72553629214234,9541,0.0,2021-01-26T23:00:00Z
72554421179464,361,53.445,2025-04-30T14:35:00Z
72554511213162,361,0.0053,2025-04-30T14:35:00Z
72556187276635,50,98.167,2025-04-30T06:50:16Z
72561607223652,9541,0.002374,2021-01-26T23:00:00Z
72562860874427,38,0.776,2025-04-30T15:55:00Z
72566394223972,111,0.27,2025-04-30T14:10:00Z
72566394223972,2779,0.155,2025-04-30T19:58:00Z
72571327277033,4,228.68,2025-03-30T22:00:00Z
72571687927582,1174,3.126,2025-04-30T15:29:00Z
72571687927582,361,3.7955,2025-04-30T14:35:00Z
72616004709066,234,1797.25,2021-02-09T04:18:00Z
72616388665579,9541,0.011783,2021-02-02T23:00:00Z
72616413385528,4,96.0,2025-04-30T14:37:00Z
72617261778969,38,6.5078,2025-04-30T15:55:00Z
72617300511708,69,35.13,2025-04-30T14:15:00Z
72617675476144,6808,0.105,2024-11-28T16:55:00Z
72623150306017,4,100.31,2025-04-30T14:49:00Z
72623224675977,4,95.6,2025-04-30T15:00:00Z
72623270017522,186,95.625,2025-04-30T18:45:00Z
72624716426661,13,0.0335,2025-04-30T06:55:00Z
72624716426661,895,0.045,2025-04-30T13:59:00Z
72624851393877,4,95.65,2025-04-30T11:45:00Z
72632073007257,349,90.0,2025-04-30T15:36:00Z
72634405036067,111,1.135,2025-04-30T14:10:00Z
72634405036067,2779,0.635,2025-04-30T17:57:00Z
72634739452112,4,99.3,2025-04-30T15:00:00Z
72640229587033,318,9.27,2025-04-30T14:15:00Z
72640229587033,6921,8.14,2025-04-30T15:45:00Z
72642597905749,361,14.7325,2025-04-30T14:35:00Z
72642597905749,4,12.092,2025-04-30T15:36:00Z
72642891675694,67,14.76,2025-04-30T14:30:00Z
72648350447973,9541,0.002,2021-02-08T23:00:00Z
72649152518251,25,1.095,2025-04-30T15:55:00Z
72651260703227,69,25.31,2025-04-30T14:15:00Z
72668827070395,2779,0.8376,2025-04-30T17:58:00Z
72668827070395,61,1.39,2025-04-30T14:10:00Z
72668827070395,67,0.9989,2025-04-30T14:30:00Z
72670193263438,365,0.0297,2025-04-28T15:20:00Z
72670193263438,895,0.04,2025-04-30T14:04:00Z
72674283217530,4,94.35,2025-04-30T15:00:00Z
72674404532104,9541,0.000176,2021-02-09T23:00:00Z
72674595483065,186,98.41,2025-04-30T18:45:00Z
72674617899152,4,107.4,2025-04-30T15:00:00Z
72674716709246,4,11.996,2025-04-30T15:36:00Z
72674729721703,4,98.2,2025-04-30T08:49:00Z
72674799784386,349,16.38,2025-04-30T07:30:00Z
72674810496409,12,461.6,2025-04-30T14:59:00Z
72674898175648,3233,36.69,2025-04-29T10:45:00Z
72674898977140,2020,18.267,2025-04-30T14:35:00Z
72674898977140,4,14.93,2025-04-30T14:14:00Z
72674898977140,6920,16.118,2025-04-30T15:45:00Z
72674973647505,4,13.774,2025-04-30T15:36:00Z
72675034731365,4,99.6,2025-04-30T15:00:00Z
72675163442893,65,2.72,2025-04-30T14:15:00Z
72677578677093,361,105.12,2025-04-30T14:35:00Z
72682336286760,69,0.8861,2025-04-30T14:15:00Z
72682944908935,111,4.85,2025-04-30T14:10:00Z
72683132421557,186,94.29,2025-04-30T18:45:00Z
72684356193472,4,96.35,2025-04-30T15:00:00Z
72685123396826,18,0.1434,2024-12-16T10:30:00Z
72685339225804,4,98.2,2025-04-30T15:00:00Z
72685863034092,69,56.35,2025-04-30T14:15:00Z
72692353886597,67,1.73,2025-04-30T14:30:00Z
72693273784920,361,14.905,2025-04-30T14:35:00Z
72693559986409,361,35.62,2025-04-30T14:35:00Z
72693559986409,4,29.27,2025-04-30T15:27:00Z
72694554632911,9541,1.8e-05,2021-02-14T23:00:00Z
72701359061539,365,1e-06,2025-04-21T15:20:00Z
72701927669716,2020,45.4,2025-04-30T14:35:00Z
72701927669716,6920,40.08,2025-04-30T15:45:00Z
72702649902818,13,6.608,2025-04-30T15:08:00Z
72702649902818,67,7.36,2025-04-30T14:30:00Z
72703090028027,365,0.02226,2025-04-30T13:59:00Z
72708553885386,104,2.82,2025-04-30T14:08:00Z
72709026046834,67,1.14,2025-04-30T14:30:00Z
72709644417885,67,0.9018,2025-04-30T14:30:00Z
72734498995965,706,175.74,2025-04-29T22:00:00Z
72735000662805,4,96.5,2025-04-30T15:00:00Z
72735035795304,186,92.065,2025-04-30T18:45:00Z
72735147298194,186,96.87,2025-04-30T18:45:00Z
72735235798911,3233,102.11,2025-04-29T13:45:00Z
72736543304127,111,0.003,2025-04-30T11:17:00Z
72740453950677,361,6.535,2025-04-30T14:35:00Z
72743326054447,186,85.34,2025-04-30T18:45:00Z
72744280939510,9760,58.1114,2025-04-30T17:40:00Z
72745025593477,706,120.75,2025-04-28T22:00:00Z
72745757578279,65,244.08,2025-04-30T14:15:00Z
72745783891430,65,76.95,2025-04-30T14:15:00Z
72746455321691,880,78.81,2025-04-30T09:29:00Z
72760665638847,205,1158.0,2025-04-30T15:18:00Z
72761455027929,2779,89.5,2025-04-30T13:32:00Z
72762632125976,13,0.68,2025-04-30T09:34:00Z
72762632125976,63,1.09,2025-04-30T15:00:00Z
72763293619684,3233,134.44,2025-04-29T12:15:00Z
72768559906868,349,5.132,2025-04-30T15:36:00Z
72769485633309,65,7.64,2025-04-30T14:15:00Z
72770274840639,9541,4.7e-05,2021-02-25T23:00:00Z
72771049719019,38,4.4502,2025-04-30T15:55:00Z
72771064427271,186,99.08,2025-04-30T18:45:00Z
72771066228406,186,97.65,2025-04-30T18:45:00Z
72781146898424,880,116.81,2025-04-30T15:15:00Z
72795427408397,203,203.32,2025-04-30T15:17:00Z
72795429810569,203,234.16,2025-04-30T15:17:00Z
72795526115815,880,114.501,2025-04-30T15:15:00Z
72795794470436,2021,446.45,2025-04-30T20:03:00Z
72796064917857,4,98.9,2025-04-30T08:42:00Z
72797388952225,65,3.54,2025-04-30T14:15:00Z
72797547799344,9541,0.016282,2021-02-23T23:00:00Z
72797735840851,9541,0.000107,2021-02-23T23:00:00Z
72798231051169,2779,0.1585,2025-04-30T14:48:00Z
72798231051169,63,0.235,2025-04-30T15:00:00Z
72800322393121,104,18.94,2025-04-30T14:08:00Z
72800322393121,2779,2.108,2025-04-30T16:41:00Z
72803474583481,361,3.707,2025-04-30T14:35:00Z
72804523855586,6921,16.22,2025-04-30T15:45:00Z
72805524762051,4,94.81,2025-04-30T15:00:00Z
72805526463130,4,91.37,2025-04-30T14:34:00Z
72806084534437,65,68.28,2025-04-30T14:15:00Z
72806182796804,186,88.865,2025-04-30T18:45:00Z
72806750931787,246,978.11,2025-04-29T09:11:00Z
72812165737568,2779,0.019,2025-04-30T19:59:00Z
72812165737568,63,0.035,2025-04-30T15:00:00Z
72812952700334,880,62.16,2025-04-30T09:39:00Z
72814310074775,4,97.6,2025-04-30T15:00:00Z
72821040033102,205,86.45,2025-04-30T15:36:00Z
72822852633882,4,98.9,2025-04-30T15:00:00Z
72823309738057,67,6.12,2025-04-30T14:30:00Z
72823666890114,2779,116.12,2025-04-30T19:49:00Z
72823666890114,67,132.01,2025-04-30T14:30:00Z
72823674796855,67,2.59,2025-04-30T14:30:00Z
72823682903540,67,12.79,2025-04-30T14:30:00Z
72823843222646,63,0.275,2025-04-30T15:00:00Z
72823854429160,361,0.0172,2025-04-30T14:35:00Z
72824036857003,186,96.88,2025-04-30T18:45:00Z
72829619469692,6808,9.579,2025-04-30T15:55:00Z
72829922588864,9541,0.001078,2021-02-28T23:00:00Z
72856122775698,4,97.55,2025-04-30T15:00:00Z
72856383311527,9760,151.24,2025-04-30T17:30:00Z
72856582307080,9541,0.016681,2021-03-01T23:00:00Z
72856585510415,4,96.9,2025-04-30T12:43:00Z
72858201481046,63,0.1,2025-04-30T09:32:00Z
72865682198123,880,161.87,2025-04-30T14:43:00Z
72866473095812,111,0.052,2025-04-30T14:10:00Z
72866473095812,13,0.026,2025-04-30T13:29:00Z
72866937703095,3233,117.6746,2025-03-31T16:15:00Z
72867458414370,65,69.97,2025-04-30T14:15:00Z
72874840213779,205,2511.0,2025-04-30T15:37:00Z
72874849520654,3231,31.7515,2025-04-29T01:00:00Z
72875126784449,4,99.99,2025-04-30T11:44:00Z
72875259969832,1174,184.654,2025-04-30T15:29:00Z
72875259969832,65,225.41,2025-04-30T14:15:00Z
72875529631853,880,38.16,2025-04-30T15:15:00Z
72875599786221,4,99.3,2025-04-30T15:00:00Z
72882631660931,254,100.0,2025-04-29T22:00:00Z
72882749585820,104,0.17,2025-04-30T14:08:00Z
72883131916229,254,0.0,2021-02-24T08:40:28Z
72883260662378,4,96.25,2025-04-30T14:20:00Z
72883881364887,4,97.1,2025-04-30T15:00:00Z
72883912082794,9541,0.021882,2021-03-08T23:00:00Z
72884051252802,186,97.585,2025-04-30T18:45:00Z
72885344490368,880,782.53,2025-04-30T15:15:00Z
72889699134969,104,51.6,2025-04-30T14:08:00Z
72889699134969,13,5.766,2025-04-30T13:29:00Z
72890358843309,365,1e-05,2025-04-01T15:20:00Z
72892991505601,466,265.0,2025-04-30T06:30:00Z
72917244436850,1174,18.466,2025-04-30T15:29:00Z
72917244436850,2779,19.9539,2025-04-30T15:45:00Z
72917244436850,349,22.53,2025-04-30T15:14:00Z
72917886785688,4,116.35,2025-04-30T15:00:00Z
72918085096812,9541,0.023145,2021-03-04T23:00:00Z
72918960837719,67,25.63,2025-04-30T14:30:00Z
72919150978774,880,779.59,2025-04-30T15:15:00Z
72920269627017,67,0.7583,2025-04-30T14:30:00Z
72926605207490,67,52.92,2025-04-30T14:30:00Z
72933936157632,393,94.38,2025-04-29T13:02:00Z
72934463680789,352,29.21,2025-04-30T11:21:00Z
72934847475876,186,98.015,2025-04-30T18:45:00Z
72935215747589,2779,0.1045,2025-04-30T19:36:00Z
72935215747589,61,0.16,2025-04-30T13:59:00Z
72935377155916,2020,4.16575,2025-04-30T14:35:00Z
72935377155916,4,3.4855,2025-04-30T07:53:00Z
72935377155916,6920,3.673,2025-04-30T15:45:00Z
72936142806043,9541,0.0,2021-03-09T23:00:00Z
72936323297623,9541,0.030582,2021-03-10T23:00:00Z
72936332000813,25,40.6693,2025-04-30T15:55:00Z
72942030322641,361,0.55,2025-04-30T14:35:00Z
72942116976794,186,99.98,2025-04-30T18:45:00Z
72942675187918,44,28.35,2025-04-30T15:36:00Z
72943986829166,67,4.22,2025-04-30T14:30:00Z
72944639069979,1174,80.377,2025-04-30T16:00:00Z
72944639069979,349,94.76,2025-04-30T14:10:00Z
72944639069979,6920,85.09,2025-04-30T15:45:00Z
72944643072718,1174,7.584,2025-04-30T15:29:00Z
72944643072718,361,9.221,2025-04-30T14:35:00Z
72945034205892,9541,0.011201,2021-03-10T23:00:00Z
72946545610058,63,0.9,2025-04-30T15:00:00Z
72952285480303,365,0.03,2025-04-30T07:30:00Z
72952788438668,349,29.62,2025-04-30T13:28:00Z
72953651781606,65,12.34,2025-04-30T14:15:00Z
72954520010752,111,0.004,2025-04-30T14:28:00Z
72954520010752,13,0.0025,2025-04-30T06:02:00Z
72961011729762,6,10.64,2025-04-30T15:55:00Z
72977928659974,706,146.01,2025-04-29T22:00:00Z
72979642441480,9760,196.69,2025-04-29T09:06:00Z
72979650944722,9760,320.11,2025-04-29T09:06:00Z
72979660749943,393,164.49,2025-04-30T16:02:00Z
72985669004984,2779,0.632,2025-04-30T18:59:00Z
72985669004984,63,0.96,2025-04-30T13:24:00Z
72987189023677,67,11.64,2025-04-30T14:30:00Z
72987683783560,361,33.3125,2025-04-30T14:35:00Z
72987683783560,4,27.555,2025-04-30T07:58:00Z
72987981943616,9541,0.012263,2021-03-16T23:00:00Z
72993941874440,9760,25.9074,2025-04-30T17:40:00Z
72995083595781,186,99.225,2025-04-30T18:45:00Z
72995097201647,186,93.96,2025-04-30T18:45:00Z
72995125509716,186,97.715,2025-04-30T18:45:00Z
72995726527997,186,65.19,2025-04-30T18:45:00Z
72995839202370,38,7.3925,2025-04-30T15:55:00Z
72996520178030,186,85.95,2025-04-30T18:45:00Z
72996522079697,186,85.415,2025-04-30T18:45:00Z
72996523880738,186,97.435,2025-04-30T18:45:00Z
72996799616954,4,97.4,2025-04-30T15:00:00Z
72996871976288,9541,0.006295,2021-03-16T23:00:00Z
73004119851336,67,2.65,2025-04-30T14:30:00Z
73004887459526,61,0.06,2025-04-30T14:10:00Z
73005111076268,4,100.1,2025-04-30T15:00:00Z
73005355123590,4,96.45,2025-04-30T08:37:00Z
73013232214717,880,196.6,2025-04-30T15:15:00Z
73013745996374,9541,0.01914,2021-03-16T23:00:00Z
73014618348397,521,4.35,2025-04-30T18:52:00Z
73031631354298,38,6.241,2025-04-30T15:55:00Z
73038158849317,9760,179.34,2025-04-29T10:47:00Z
73039007182847,706,347.5,2025-04-28T22:00:00Z
73039153373585,63,0.005,2025-01-23T15:00:00Z
73039632077229,65,15.35,2025-04-30T14:15:00Z
73039645283818,4,96.65,2025-04-30T09:47:00Z
73039935067887,2779,3.105,2025-04-30T06:41:00Z
73039935067887,48,36.9,2025-04-30T14:45:00Z
73047690011622,9541,0.009,2021-03-24T23:00:00Z
73047710422951,4,96.95,2025-04-30T15:00:00Z
73047712324264,4,93.83,2025-04-30T14:30:00Z
73047837321721,706,1871.84,2025-04-28T22:00:00Z
73050383887526,67,4.22,2025-04-30T14:30:00Z
73054691901057,15,1.5,2025-04-30T06:00:00Z
73055258194815,245,103.775,2025-04-30T06:52:39Z
73056421350982,4,98.6,2025-04-30T15:00:00Z
73057078870503,9541,0.019983,2021-03-24T23:00:00Z
73063718270474,1703,10.53,2025-04-30T15:36:00Z
73066830623277,365,33.17,2025-04-30T13:59:00Z
73066954376346,2779,1.76,2025-04-30T14:00:00Z
73066954376346,349,2.0145,2025-04-30T14:08:00Z
73072379510644,4,96.05,2025-04-30T15:00:00Z
73073661783878,4,97.8,2025-04-30T15:00:00Z
73074667977581,2779,0.74,2025-04-30T12:33:00Z
73098345199873,65,0.6228,2025-04-30T14:15:00Z
73098466662044,65,500.05,2025-04-30T14:15:00Z
73106547660705,880,0.14,2025-04-30T15:15:00Z
73107450671489,13,11.938,2025-04-30T15:47:00Z
73107450671489,67,13.37,2025-04-30T14:30:00Z
73107894131590,361,6.74,2025-04-30T14:35:00Z
73108899222988,9541,0.019778,2021-03-30T22:00:00Z
73109188864559,65,453.12,2025-04-30T14:15:00Z
73114580902875,430,118.09,2025-04-29T08:23:00Z
73114827475180,69,16.51,2025-04-30T14:15:00Z
73114970706536,65,5.49,2025-04-30T14:15:00Z
73115970577707,880,7435.26,2025-04-30T15:15:00Z
73117692362956,9541,0.010981,2021-04-04T22:00:00Z
73118014824419,61,0.055,2025-04-30T13:11:00Z
73123887806020,9541,0.0,2021-03-30T22:00:00Z
73126313417887,4,100.4,2025-04-30T07:30:00Z
73126399161925,4,102.05,2025-04-30T12:04:00Z
73132603471770,2779,7.498,2025-04-30T15:06:00Z
73132606074340,2021,217.228,2025-04-30T06:20:00Z
73132608076086,1174,26.2,2025-04-30T15:29:00Z
73132608076086,349,31.855,2025-04-30T15:36:00Z
73134047081730,205,178.3,2025-04-30T15:36:00Z
73153667458531,349,33.0,2025-04-30T15:36:00Z
73153682459393,349,1.6942,2025-04-30T14:49:00Z
73160341890083,361,30.7,2025-04-30T14:35:00Z
73162490789238,25,42.089,2025-04-30T15:55:00Z
73162708842891,67,53.63,2025-04-30T14:30:00Z
73167195228096,405,99.4508,2025-04-30T16:06:00Z
73168089999513,63,0.59,2025-04-30T13:57:00Z
73169290842790,4,97.49,2025-04-30T10:55:00Z
73175480876954,65,81.61,2025-04-30T14:15:00Z
73177611390398,365,0.0001,2025-04-29T15:20:00Z
73177682929789,65,67.05,2025-04-30T14:15:00Z
73184343178788,9541,0.000451,2021-04-08T22:00:00Z
73185429089497,4,97.3,2025-04-30T15:00:00Z
73185457996063,65,23.37,2025-04-30T14:15:00Z
73185562132132,4,99.5,2025-04-30T08:44:00Z
73185759916477,69,272.82,2025-04-30T14:15:00Z
73186082572627,4,101.35,2025-04-30T14:46:00Z
73186789580559,880,72.08,2025-04-30T14:51:00Z
73193336133217,186,92.86,2025-04-30T18:45:00Z
73193599923709,3231,13.55,2025-04-30T20:45:00Z
73193607827293,2020,128.84,2025-04-18T12:22:00Z
73194296897690,4,99.92,2025-04-30T15:00:00Z
73195355998660,9541,0.0,2021-04-11T22:00:00Z
73218628830669,578,0.05,2025-04-30T02:00:00Z
73219136137582,4,94.85,2025-04-30T15:00:00Z
73220183907068,393,100.83,2025-04-29T11:02:00Z
73220596303227,2021,206.62,2025-04-29T13:45:00Z
73231222486722,349,215.8,2025-04-30T15:36:00Z
73236119990637,65,16.72,2025-04-30T14:15:00Z
73236483351467,4,7.25,2025-01-16T10:38:00Z
73238838230384,4,98.25,2025-04-30T15:00:00Z
73247077059183,65,34.83,2025-04-30T14:15:00Z
73255661004583,67,34.95,2025-04-30T14:30:00Z
73255671306736,67,19.21,2025-04-30T14:30:00Z
73255681709825,67,45.51,2025-04-30T14:30:00Z
73273727554095,361,35.1,2025-04-30T14:35:00Z
73276112290385,4,95.0,2025-04-30T14:41:00Z
73279840701752,2779,0.057,2025-04-30T19:53:00Z
73279840701752,63,0.1,2025-04-30T13:35:00Z
73280009925260,1703,68.23,2025-04-30T15:36:00Z
73281221772773,246,0.1,2023-06-30T14:32:00Z
73281543550013,9541,0.001788,2021-04-20T22:00:00Z
73282007498771,9760,93.44,2025-04-29T09:06:00Z
73288401811563,9541,1.3e-05,2021-04-21T22:00:00Z
73289046931042,9541,0.0,2021-04-20T22:00:00Z
73289527621607,4,99.18,2025-04-30T15:00:00Z
73289710366901,186,94.485,2025-04-30T18:45:00Z
73289715576627,65,8.42,2025-04-30T14:15:00Z
73289737804246,254,100.0,2025-04-29T22:00:00Z
73289776745711,254,100.0,2025-04-29T22:00:00Z
73298557042586,9800,1742.410647,2025-04-03T08:53:51Z
73298563145498,393,72.35,2025-04-29T12:02:00Z
73298566246646,2021,1225.032427,2025-03-31T16:15:00Z
73305137559767,38,16.52,2025-04-30T15:55:00Z
73307447074571,65,134.05,2025-04-30T14:15:00Z
73313646360147,466,251.0,2025-04-30T06:30:00Z
73315704355408,186,93.745,2025-04-30T18:45:00Z
73315795505036,186,97.625,2025-04-30T18:45:00Z
73315797205913,186,93.745,2025-04-30T18:45:00Z
73339469309058,13,0.1005,2025-04-30T13:29:00Z
73339469309058,895,0.17,2025-04-30T14:04:00Z
73341845554360,3173,96.5607,2025-04-30T20:25:00Z
73342580023603,186,97.285,2025-04-30T18:45:00Z
73348659899124,3233,1271.05,2025-03-31T15:00:00Z
73348875092385,186,97.345,2025-04-30T18:45:00Z
73350588994133,4,100.0,2025-04-30T14:11:00Z
